id,Date,timeStamp,packageName,uid,appCategory,op,Access Time,appTrustLevel,lastTimeForegroundServiceUsed,totalTimeForegroundServiceUsed,totalTimeInForeground,lastTimeVisible,lastTimeUsed,cpuTime,backgroundTime,foregroundTime,powerUsage,screenPowerUsage,mobileDataUsage,wifiDataUsage,accessibilityServiceEnabled,getCapabilities,active,isAppInBackground,lastUpdateTime,firstInstallTime
242,2706,1.71948E+12,com.google.android.gms,10245,7,Location,30,0,0,0,298585,1.71993E+12,1.71993E+12,62390,38961669,703,1.48545925,0,0,11643,0,-1,1,1,1.71957E+12,1.641E+12
243,2706,1.71948E+12,com.sec.location.nsflp2,5013,-1,Location,44,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
244,2706,1.71948E+12,com.samsung.android.rubin.app,10103,-1,Location,35,0,0,0,0,0,0,11670,12093764,0,0.183112808,0,0,29,0,-1,1,1,1.641E+12,1.641E+12
245,2706,1.71948E+12,com.samsung.android.fmm,1000,-1,Location,33,0,0,0,0,0,0,296183,0,0,8.842896202,0,0,781,0,-1,1,0,1.641E+12,1.641E+12
246,2706,1.71948E+12,com.google.android.gms,10245,7,Location,30,0,0,0,298585,1.71993E+12,1.71993E+12,62390,38961669,703,1.48545925,0,0,11643,0,-1,1,1,1.71957E+12,1.641E+12
247,2706,1.71948E+12,com.samsung.android.rubin.app,10103,-1,Location,35,0,0,0,0,0,0,11670,12093764,0,0.183112808,0,0,29,0,-1,1,1,1.641E+12,1.641E+12
248,2706,1.71948E+12,com.sec.location.nsflp2,5013,-1,Location,44,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
249,2706,1.71948E+12,com.google.android.gms,10245,7,Location,30,0,0,0,298585,1.71993E+12,1.71993E+12,62390,38961669,703,1.48545925,0,0,11643,0,-1,1,1,1.71957E+12,1.641E+12
250,2706,1.71948E+12,com.samsung.android.rubin.app,10103,-1,Location,35,0,0,0,0,0,0,11670,12093764,0,0.183112808,0,0,29,0,-1,1,1,1.641E+12,1.641E+12
251,2706,1.71948E+12,com.sec.location.nsflp2,5013,-1,Location,44,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
252,2706,1.71948E+12,com.google.android.googlequicksearchbox,10246,7,Microphone,1,0,0,0,84423,1.71948E+12,1.71948E+12,8392,15373694,130,0.219842094,0,0,834,0,-1,1,0,1.71958E+12,1.641E+12
253,2706,1.71948E+12,com.google.android.googlequicksearchbox,10246,7,Location,1,0,0,0,84423,1.71948E+12,1.71948E+12,8392,15373694,130,0.219842094,0,0,834,0,-1,1,0,1.71958E+12,1.641E+12
254,2706,1.71948E+12,com.android.phone,1001,-1,Location,32,0,0,0,0,0,0,15557,12789836,0,0.1650384,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
255,2706,1.71948E+12,com.samsung.android.app.contacts,10115,-1,Contacts,2,0,0,0,11598,1.71881E+12,1.71881E+12,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
256,2706,1.71948E+12,com.samsung.android.networkdiagnostic,5023,-1,Location,8,0,0,0,0,0,0,4858,10995,0,0.080209579,0,0,118,0,-1,1,1,1.641E+12,1.641E+12
257,2706,1.71948E+12,com.sec.android.app.camera,10112,-1,Location,3,0,1.71993E+12,12151,1101832,1.71993E+12,1.71993E+12,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,1.641E+12,1.641E+12
258,2706,1.71948E+12,com.google.android.gms,10245,7,Location,30,0,0,0,298585,1.71993E+12,1.71993E+12,62390,38961669,703,1.48545925,0,0,11643,0,-1,1,1,1.71957E+12,1.641E+12
259,2706,1.71948E+12,com.samsung.android.app.contacts,10115,-1,Contacts,2,0,0,0,11598,1.71881E+12,1.71881E+12,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
260,2706,1.71948E+12,com.samsung.android.rubin.app,10103,-1,Location,35,0,0,0,0,0,0,11670,12093764,0,0.183112808,0,0,29,0,-1,1,1,1.641E+12,1.641E+12
261,2706,1.71948E+12,com.sec.location.nsflp2,5013,-1,Location,44,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
262,2706,1.71948E+12,com.sec.android.app.camera,10112,-1,Camera,3,0,1.71993E+12,12151,1101832,1.71993E+12,1.71993E+12,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,1.641E+12,1.641E+12
263,2706,1.71948E+12,com.samsung.android.rubin.app,10103,-1,Location,35,0,0,0,0,0,0,11670,12093764,0,0.183112808,0,0,29,0,-1,1,1,1.641E+12,1.641E+12
264,2706,1.71948E+12,com.google.android.gms,10245,7,Location,30,0,0,0,298585,1.71993E+12,1.71993E+12,62390,38961669,703,1.48545925,0,0,11643,0,-1,1,1,1.71957E+12,1.641E+12
265,2706,1.71948E+12,com.google.android.as,10235,7,Location,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.71886E+12,1.641E+12
266,2706,1.71948E+12,com.google.android.gms,10245,7,Location,30,0,0,0,298585,1.71993E+12,1.71993E+12,62390,38961669,703,1.48545925,0,0,11643,0,-1,1,1,1.71957E+12,1.641E+12
267,2706,1.71948E+12,com.google.android.gms,10245,7,Location,30,0,0,0,298585,1.71993E+12,1.71993E+12,62390,38961669,703,1.48545925,0,0,11643,0,-1,1,1,1.71957E+12,1.641E+12
268,2706,1.71948E+12,com.google.android.gms,10245,7,Location,30,0,0,0,298585,1.71993E+12,1.71993E+12,62390,38961669,703,1.48545925,0,0,11643,0,-1,1,1,1.71957E+12,1.641E+12
269,2706,1.71948E+12,com.sec.location.nsflp2,5013,-1,Location,44,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
270,2706,1.71948E+12,com.samsung.android.fmm,1000,-1,Location,33,0,0,0,0,0,0,296183,0,0,8.842896202,0,0,781,0,-1,1,0,1.641E+12,1.641E+12
271,2706,1.71948E+12,com.samsung.android.rubin.app,10103,-1,Location,35,0,0,0,0,0,0,11670,12093764,0,0.183112808,0,0,29,0,-1,1,1,1.641E+12,1.641E+12
272,2706,1.71948E+12,com.android.phone,1001,-1,Location,32,0,0,0,0,0,0,15557,12789836,0,0.1650384,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
273,2706,1.71948E+12,com.android.phone,1001,-1,Location,32,0,0,0,0,0,0,15557,12789836,0,0.1650384,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
274,2706,1.71948E+12,com.android.phone,1001,-1,Location,32,0,0,0,0,0,0,15557,12789836,0,0.1650384,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
275,2706,1.71948E+12,com.samsung.android.networkdiagnostic,5023,-1,Location,8,0,0,0,0,0,0,4858,10995,0,0.080209579,0,0,118,0,-1,1,1,1.641E+12,1.641E+12
276,2706,1.71948E+12,com.samsung.android.rubin.app,10103,-1,Location,35,0,0,0,0,0,0,11670,12093764,0,0.183112808,0,0,29,0,-1,1,1,1.641E+12,1.641E+12
277,2706,1.71948E+12,com.sec.location.nsflp2,5013,-1,Location,44,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
278,2706,1.71948E+12,com.google.android.gms,10245,7,Location,30,0,0,0,298585,1.71993E+12,1.71993E+12,62390,38961669,703,1.48545925,0,0,11643,0,-1,1,1,1.71957E+12,1.641E+12
279,2706,1.71948E+12,com.samsung.android.rubin.app,10103,-1,Location,35,0,0,0,0,0,0,11670,12093764,0,0.183112808,0,0,29,0,-1,1,1,1.641E+12,1.641E+12
280,2706,1.71948E+12,com.sec.location.nsflp2,5013,-1,Location,44,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
281,2706,1.71948E+12,com.google.android.gms,10245,7,Location,30,0,0,0,298585,1.71993E+12,1.71993E+12,62390,38961669,703,1.48545925,0,0,11643,0,-1,1,1,1.71957E+12,1.641E+12
282,2706,1.71948E+12,com.android.phone,1001,-1,Location,32,0,0,0,0,0,0,15557,12789836,0,0.1650384,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
283,2706,1.71947E+12,com.android.phone,1001,-1,Location,32,0,0,0,0,0,0,15557,12789836,0,0.1650384,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
284,2706,1.71947E+12,com.android.phone,1001,-1,Location,32,0,0,0,0,0,0,15557,12789836,0,0.1650384,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
285,2706,1.71947E+12,com.samsung.android.rubin.app,10103,-1,Location,35,0,0,0,0,0,0,11670,12093764,0,0.183112808,0,0,29,0,-1,1,1,1.641E+12,1.641E+12
286,2706,1.71947E+12,com.sec.location.nsflp2,5013,-1,Location,44,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
287,2706,1.71947E+12,com.samsung.android.networkdiagnostic,5023,-1,Location,8,0,0,0,0,0,0,4858,10995,0,0.080209579,0,0,118,0,-1,1,1,1.641E+12,1.641E+12
288,2706,1.71947E+12,com.android.phone,1001,-1,Location,32,0,0,0,0,0,0,15557,12789836,0,0.1650384,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
289,2706,1.71947E+12,com.android.phone,1001,-1,Location,32,0,0,0,0,0,0,15557,12789836,0,0.1650384,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
290,2706,1.71947E+12,com.android.phone,1001,-1,Location,32,0,0,0,0,0,0,15557,12789836,0,0.1650384,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
291,2706,1.71947E+12,com.android.phone,1001,-1,Location,32,0,0,0,0,0,0,15557,12789836,0,0.1650384,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
292,2706,1.71947E+12,com.google.android.gms,10245,7,Location,30,0,0,0,298585,1.71993E+12,1.71993E+12,62390,38961669,703,1.48545925,0,0,11643,0,-1,1,1,1.71957E+12,1.641E+12
293,2706,1.71947E+12,com.sec.location.nsflp2,5013,-1,Location,44,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
294,2706,1.71947E+12,com.samsung.android.fmm,1000,-1,Location,33,0,0,0,0,0,0,296183,0,0,8.842896202,0,0,781,0,-1,1,0,1.641E+12,1.641E+12
295,2706,1.71947E+12,com.samsung.android.fmm,1000,-1,Location,33,0,0,0,0,0,0,296183,0,0,8.842896202,0,0,781,0,-1,1,0,1.641E+12,1.641E+12
296,2706,1.71947E+12,com.samsung.android.networkdiagnostic,5023,-1,Location,8,0,0,0,0,0,0,4858,10995,0,0.080209579,0,0,118,0,-1,1,1,1.641E+12,1.641E+12
297,2706,1.71947E+12,com.samsung.android.rubin.app,10103,-1,Location,35,0,0,0,0,0,0,11670,12093764,0,0.183112808,0,0,29,0,-1,1,1,1.641E+12,1.641E+12
298,2706,1.71947E+12,com.sec.location.nsflp2,5013,-1,Location,44,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
299,2706,1.71947E+12,com.sec.location.nsflp2,5013,-1,Location,44,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
300,2706,1.71947E+12,com.samsung.android.fmm,1000,-1,Location,33,0,0,0,0,0,0,296183,0,0,8.842896202,0,0,781,0,-1,1,0,1.641E+12,1.641E+12
301,2706,1.71947E+12,com.samsung.android.rubin.app,10103,-1,Location,35,0,0,0,0,0,0,11670,12093764,0,0.183112808,0,0,29,0,-1,1,1,1.641E+12,1.641E+12
302,2706,1.71947E+12,com.android.phone,1001,-1,Location,32,0,0,0,0,0,0,15557,12789836,0,0.1650384,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
303,2706,1.71947E+12,com.sec.location.nsflp2,5013,-1,Location,44,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
304,2706,1.71947E+12,com.samsung.android.fmm,1000,-1,Location,33,0,0,0,0,0,0,296183,0,0,8.842896202,0,0,781,0,-1,1,0,1.641E+12,1.641E+12
305,2706,1.71947E+12,com.samsung.android.rubin.app,10103,-1,Location,35,0,0,0,0,0,0,11670,12093764,0,0.183112808,0,0,29,0,-1,1,1,1.641E+12,1.641E+12
306,2706,1.71947E+12,com.android.phone,1001,-1,Location,32,0,0,0,0,0,0,15557,12789836,0,0.1650384,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
307,2706,1.71947E+12,com.sec.location.nsflp2,5013,-1,Location,44,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
308,2706,1.71947E+12,com.samsung.android.fmm,1000,-1,Location,33,0,0,0,0,0,0,296183,0,0,8.842896202,0,0,781,0,-1,1,0,1.641E+12,1.641E+12
309,2706,1.71947E+12,com.samsung.android.rubin.app,10103,-1,Location,35,0,0,0,0,0,0,11670,12093764,0,0.183112808,0,0,29,0,-1,1,1,1.641E+12,1.641E+12
310,2706,1.71947E+12,com.samsung.android.networkdiagnostic,5023,-1,Location,8,0,0,0,0,0,0,4858,10995,0,0.080209579,0,0,118,0,-1,1,1,1.641E+12,1.641E+12
311,2706,1.71947E+12,com.samsung.android.rubin.app,10103,-1,Location,35,0,0,0,0,0,0,11670,12093764,0,0.183112808,0,0,29,0,-1,1,1,1.641E+12,1.641E+12
312,2706,1.71947E+12,com.sec.location.nsflp2,5013,-1,Location,44,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
313,2706,1.71947E+12,com.google.android.gms,10245,7,Location,30,0,0,0,298585,1.71993E+12,1.71993E+12,62390,38961669,703,1.48545925,0,0,11643,0,-1,1,1,1.71957E+12,1.641E+12
314,2706,1.71946E+12,com.samsung.android.networkdiagnostic,5023,-1,Location,8,0,0,0,0,0,0,4858,10995,0,0.080209579,0,0,118,0,-1,1,1,1.641E+12,1.641E+12
315,2706,1.71946E+12,com.samsung.android.rubin.app,10103,-1,Location,35,0,0,0,0,0,0,11670,12093764,0,0.183112808,0,0,29,0,-1,1,1,1.641E+12,1.641E+12
316,2706,1.71946E+12,com.sec.location.nsflp2,5013,-1,Location,44,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
317,2606,1.71944E+12,com.samsung.android.networkdiagnostic,5023,-1,Location,17,0,0,0,0,0,0,4858,10995,0,0.080209579,0,0,118,0,-1,1,1,1.641E+12,1.641E+12
318,2606,1.71944E+12,com.google.android.gms,10245,7,Location,13,0,0,0,298585,1.71993E+12,1.71993E+12,62390,38961669,703,1.48545925,0,0,11643,0,-1,1,1,1.71957E+12,1.641E+12
319,2606,1.71944E+12,com.samsung.android.rubin.app,10103,-1,Location,36,0,0,0,0,0,0,11670,12093764,0,0.183112808,0,0,29,0,-1,1,1,1.641E+12,1.641E+12
320,2606,1.71943E+12,com.samsung.android.networkdiagnostic,5023,-1,Location,17,0,0,0,0,0,0,6402,13403,0,0.068611286,0,0,64,0,-1,1,1,1.641E+12,1.641E+12
321,2606,1.71943E+12,com.samsung.android.rubin.app,10103,-1,Location,36,0,0,0,0,0,0,10238,11436831,0,0.134974015,0,0,59,0,-1,1,1,1.641E+12,1.641E+12
322,2606,1.71943E+12,com.sec.location.nsflp2,5013,-1,Location,36,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
323,2606,1.71942E+12,com.samsung.android.networkdiagnostic,5023,-1,Location,17,0,0,0,0,0,0,6402,13403,0,0.068611286,0,0,64,0,-1,1,1,1.641E+12,1.641E+12
324,2606,1.71942E+12,com.google.android.gms,10245,7,Location,13,0,0,0,298585,1.71993E+12,1.71993E+12,51887,36485875,0,1.292558353,0,0,7630,0,-1,1,1,1.71957E+12,1.641E+12
325,2606,1.71942E+12,com.sec.location.nsflp2,5013,-1,Location,36,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
326,2606,1.71942E+12,com.samsung.android.rubin.app,10103,-1,Location,36,0,0,0,0,0,0,10238,11436831,0,0.134974015,0,0,59,0,-1,1,1,1.641E+12,1.641E+12
327,2606,1.71941E+12,com.samsung.android.rubin.app,10103,-1,Location,36,0,0,0,0,0,0,10238,11436831,0,0.134974015,0,0,59,0,-1,1,1,1.641E+12,1.641E+12
328,2606,1.71941E+12,com.sec.location.nsflp2,5013,-1,Location,36,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
329,2606,1.71941E+12,com.google.android.gms,10245,7,Location,13,0,0,0,298585,1.71993E+12,1.71993E+12,51887,36485875,0,1.292558353,0,0,7630,0,-1,1,1,1.71957E+12,1.641E+12
330,2606,1.71941E+12,com.samsung.android.rubin.app,10103,-1,Location,36,0,0,0,0,0,0,10238,11436831,0,0.134974015,0,0,59,0,-1,1,1,1.641E+12,1.641E+12
331,2606,1.71941E+12,com.sec.location.nsflp2,5013,-1,Location,36,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
332,2606,1.71941E+12,com.samsung.android.rubin.app,10103,-1,Location,36,0,0,0,0,0,0,10238,11436831,0,0.134974015,0,0,59,0,-1,1,1,1.641E+12,1.641E+12
333,2606,1.71941E+12,com.sec.location.nsflp2,5013,-1,Location,36,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
334,2606,1.71941E+12,com.google.android.gms,10245,7,Location,13,0,0,0,298585,1.71993E+12,1.71993E+12,51887,36485875,0,1.292558353,0,0,7630,0,-1,1,1,1.71957E+12,1.641E+12
335,2606,1.71941E+12,com.sec.location.nsflp2,5013,-1,Location,36,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
336,2606,1.71941E+12,com.samsung.android.fmm,1000,-1,Location,22,0,0,0,0,0,0,255837,0,0,8.451895763,0,0,1075,0,-1,1,0,1.641E+12,1.641E+12
337,2606,1.71941E+12,com.sec.location.nsflp2,5013,-1,Location,36,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
338,2606,1.71941E+12,com.samsung.android.rubin.app,10103,-1,Location,36,0,0,0,0,0,0,10238,11436831,0,0.134974015,0,0,59,0,-1,1,1,1.641E+12,1.641E+12
339,2606,1.71941E+12,com.samsung.android.fmm,1000,-1,Location,22,0,0,0,0,0,0,255837,0,0,8.451895763,0,0,1075,0,-1,1,0,1.641E+12,1.641E+12
340,2606,1.71941E+12,com.android.phone,1001,-1,Location,44,0,0,0,0,0,0,22635,14758842,0,0.18698445,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
341,2606,1.71941E+12,com.android.phone,1001,-1,Location,44,0,0,0,0,0,0,22635,14758842,0,0.18698445,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
342,2606,1.71941E+12,com.android.phone,1001,-1,Location,44,0,0,0,0,0,0,22635,14758842,0,0.18698445,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
343,2606,1.71941E+12,com.sec.location.nsflp2,5013,-1,Location,36,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
344,2606,1.71941E+12,com.samsung.android.fmm,1000,-1,Location,22,0,0,0,0,0,0,255837,0,0,8.451895763,0,0,1075,0,-1,1,0,1.641E+12,1.641E+12
345,2606,1.71941E+12,com.samsung.android.rubin.app,10103,-1,Location,36,0,0,0,0,0,0,10238,11436831,0,0.134974015,0,0,59,0,-1,1,1,1.641E+12,1.641E+12
346,2606,1.71941E+12,com.samsung.android.fmm,1000,-1,Location,22,0,0,0,0,0,0,255837,0,0,8.451895763,0,0,1075,0,-1,1,0,1.641E+12,1.641E+12
347,2606,1.71941E+12,com.samsung.android.rubin.app,10103,-1,Location,36,0,0,0,0,0,0,10238,11436831,0,0.134974015,0,0,59,0,-1,1,1,1.641E+12,1.641E+12
348,2606,1.71941E+12,com.sec.location.nsflp2,5013,-1,Location,36,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
349,2606,1.71941E+12,com.samsung.android.networkdiagnostic,5023,-1,Location,17,0,0,0,0,0,0,6402,13403,0,0.068611286,0,0,64,0,-1,1,1,1.641E+12,1.641E+12
350,2606,1.71941E+12,com.samsung.android.rubin.app,10103,-1,Location,36,0,0,0,0,0,0,10238,11436831,0,0.134974015,0,0,59,0,-1,1,1,1.641E+12,1.641E+12
351,2606,1.71941E+12,com.google.android.gms,10245,7,Location,13,0,0,0,298585,1.71993E+12,1.71993E+12,51887,36485875,0,1.292558353,0,0,7630,0,-1,1,1,1.71957E+12,1.641E+12
352,2606,1.71941E+12,com.android.phone,1001,-1,Location,44,0,0,0,0,0,0,22635,14758842,0,0.18698445,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
353,2606,1.71941E+12,com.samsung.android.rubin.app,10103,-1,Location,36,0,0,0,0,0,0,10238,11436831,0,0.134974015,0,0,59,0,-1,1,1,1.641E+12,1.641E+12
354,2606,1.71941E+12,com.sec.location.nsflp2,5013,-1,Location,36,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
355,2606,1.71941E+12,com.android.phone,1001,-1,Location,44,0,0,0,0,0,0,22635,14758842,0,0.18698445,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
356,2606,1.71941E+12,com.android.phone,1001,-1,Location,44,0,0,0,0,0,0,22635,14758842,0,0.18698445,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
357,2606,1.71941E+12,com.android.phone,1001,-1,Location,44,0,0,0,0,0,0,22635,14758842,0,0.18698445,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
358,2606,1.71941E+12,com.android.phone,1001,-1,Location,44,0,0,0,0,0,0,22635,14758842,0,0.18698445,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
359,2606,1.71941E+12,com.android.phone,1001,-1,Location,44,0,0,0,0,0,0,22635,14758842,0,0.18698445,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
360,2606,1.71941E+12,com.android.phone,1001,-1,Location,44,0,0,0,0,0,0,22635,14758842,0,0.18698445,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
361,2606,1.71941E+12,com.android.phone,1001,-1,Location,44,0,0,0,0,0,0,22635,14758842,0,0.18698445,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
362,2606,1.71941E+12,com.android.phone,1001,-1,Location,44,0,0,0,0,0,0,22635,14758842,0,0.18698445,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
363,2606,1.71941E+12,com.android.phone,1001,-1,Location,44,0,0,0,0,0,0,22635,14758842,0,0.18698445,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
364,2606,1.71941E+12,com.android.phone,1001,-1,Location,44,0,0,0,0,0,0,22635,14758842,0,0.18698445,0,0,0,0,-1,1,0,1.641E+12,1.641E+12
365,2606,1.71941E+12,com.samsung.android.fmm,1000,-1,Location,22,0,0,0,0,0,0,255837,0,0,8.451895763,0,0,1075,0,-1,1,0,1.641E+12,1.641E+12
366,2606,1.71941E+12,com.sec.location.nsflp2,5013,-1,Location,36,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
367,2606,1.71941E+12,com.samsung.android.fmm,1000,-1,Location,22,0,0,0,0,0,0,255837,0,0,8.451895763,0,0,1075,0,-1,1,0,1.641E+12,1.641E+12
368,2606,1.71941E+12,com.sec.location.nsflp2,5013,-1,Location,36,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
369,2606,1.71941E+12,com.samsung.android.fmm,1000,-1,Location,22,0,0,0,0,0,0,255837,0,0,8.451895763,0,0,1075,0,-1,1,0,1.641E+12,1.641E+12
370,2606,1.71941E+12,com.samsung.android.rubin.app,10103,-1,Location,36,0,0,0,0,0,0,10238,11436831,0,0.134974015,0,0,59,0,-1,1,1,1.641E+12,1.641E+12
371,2606,1.71941E+12,com.sec.location.nsflp2,5013,-1,Location,36,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
372,2606,1.71941E+12,com.samsung.android.rubin.app,10103,-1,Location,36,0,0,0,0,0,0,10238,11436831,0,0.134974015,0,0,59,0,-1,1,1,1.641E+12,1.641E+12
373,2606,1.71941E+12,com.sec.location.nsflp2,5013,-1,Location,36,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
374,2606,1.71941E+12,com.samsung.android.fmm,1000,-1,Location,22,0,0,0,0,0,0,255837,0,0,8.451895763,0,0,1075,0,-1,1,0,1.641E+12,1.641E+12
375,2606,1.71941E+12,com.sec.location.nsflp2,5013,-1,Location,36,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
376,2606,1.71941E+12,com.samsung.android.rubin.app,10103,-1,Location,36,0,0,0,0,0,0,10238,11436831,0,0.134974015,0,0,59,0,-1,1,1,1.641E+12,1.641E+12
377,2606,1.71941E+12,com.samsung.android.networkdiagnostic,5023,-1,Location,17,0,0,0,0,0,0,6402,13403,0,0.068611286,0,0,64,0,-1,1,1,1.641E+12,1.641E+12
378,2606,1.71941E+12,com.samsung.android.networkdiagnostic,5023,-1,Location,17,0,0,0,0,0,0,6402,13403,0,0.068611286,0,0,64,0,-1,1,1,1.641E+12,1.641E+12
379,2606,1.71941E+12,com.samsung.android.fmm,1000,-1,Location,22,0,0,0,0,0,0,255837,0,0,8.451895763,0,0,1075,0,-1,1,0,1.641E+12,1.641E+12
380,2606,1.71941E+12,com.samsung.android.rubin.app,10103,-1,Location,36,0,0,0,0,0,0,10238,11436831,0,0.134974015,0,0,59,0,-1,1,1,1.641E+12,1.641E+12
381,2606,1.71941E+12,com.sec.location.nsflp2,5013,-1,Location,36,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
382,2606,1.71941E+12,com.google.android.gms,10245,7,Location,13,0,0,0,298585,1.71993E+12,1.71993E+12,51887,36485875,0,1.292558353,0,0,7630,0,-1,1,1,1.71957E+12,1.641E+12
383,2606,1.71941E+12,com.samsung.android.networkdiagnostic,5023,-1,Location,17,0,0,0,0,0,0,6402,13403,0,0.068611286,0,0,64,0,-1,1,1,1.641E+12,1.641E+12
384,2606,1.71941E+12,com.sec.location.nsflp2,5013,-1,Location,36,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1.641E+12,1.641E+12
385,2606,1.71941E+12,com.samsung.android.fmm,1000,-1,Location,22,0,0,0,0,0,0,255837,0,0,8.451895763,0,0,1075,0,-1,1,0,1.641E+12,1.641E+12
386,2606,1.71941E+12,com.samsung.android.rubin.app,10103,-1,Location,36,0,0,0,0,0,0,10238,11436831,0,0.134974015,0,0,59,0,-1,1,1,1.641E+12,1.641E+12
387,2606,1.71941E+12,com.samsung.android.fmm,1000,-1,Location,22,0,0,0,0,0,0,255837,0,0,8.451895763,0,0,1075,0,-1,1,0,1.641E+12,1.641E+12
